client_id,Sharepoint,Region,Unit,Subunit
7737,193768,5,2,52
7736,43817,33,1,35
7735,40061,42,51,0
7734,17226,8,11,5
7733,18080,6,1,5
7732,36237,5,16,0
7731,63345,6,1,5
7730,32865,5,12,51
7729,42244,9,13,1
7728,265122,2,2,0
7727,15284,9,5,4
7726,304082,16,6,0
7725,17636,8,7,5
7724,13092,8,13,3
7723,7603,8,6,3
7722,11698,8,11,3
7721,260906,5,16,54
7720,242392,3,10,6
7719,62744,5,10,51
7718,42721,16,13,0
7717,121706,5,1,52
7716,46812,5,16,54
7715,10316,3,5,0
7714,213729,5,6,51
7713,270420,6,17,0
7712,38890,5,4,52
7711,170388,9,13,0
7710,21103,9,4,0
7709,246062,5,10,51
7708,57864,5,12,0
7707,39191,5,2,54
7706,10939,5,15,55
7705,315198,16,10,1
7704,38585,5,6,51
7703,211385,8,12,5
7702,282021,5,1,52
7701,5243,3,6,2
7700,199789,5,3,0
7699,46341,5,1,51
7698,54430,5,6,58
7697,407,5,3,0
7696,498,5,1,51
7695,3640,5,3,53
7694,186114,16,15,0
7693,15850,8,6,3
7692,51335,1,11,2
7691,290071,6,1,0
7690,121551,9,5,0
7689,42993,5,11,1
7688,164247,33,1,35
7687,23454,5,7,53
7686,36207,9,7,5
7685,732,8,36,0
7684,28648,8,10,4
7683,51750,3,5,0
7682,288416,6,2,12
7681,192549,9,5,3
7680,30821,5,13,54
7679,7311,5,2,0
7678,13553,6,16,6
7677,7738,5,15,55
7676,29041,9,3,1
7675,65973,6,21,12
7674,20799,9,7,0
7673,27500,3,12,6
7672,46922,8,5,0
7671,289693,8,13,3
7670,22937,9,13,1
7669,29731,2,2,0
7668,39213,5,14,58
7667,178563,8,60,0
7666,36116,5,1,0
7665,30743,8,6,1
7664,15341,16,10,1
7663,319407,16,11,0
7662,201725,1,2,6
7661,10343,4,7,2
7660,40590,6,21,3
7659,46004,2,3,0
7658,56182,8,11,9
7657,69482,1,8,4
7656,8563,2,6,9
7655,45849,5,1,52
7654,29012,3,10,2
7653,10563,8,2,11
7652,224867,1,18,7
7651,210821,4,7,2
7650,4808,9,3,3
7649,271675,3,12,4
7648,272808,1,16,3
7647,40426,5,12,55
7646,43461,6,3,3
7645,26809,4,14,1
7644,11283,8,12,3
7643,249782,16,10,1
7642,23394,8,10,3
7641,179634,9,19,2
7640,38578,6,5,2
7639,67583,8,6,3
7638,199947,3,9,5
7637,4019,5,15,0
7636,39689,9,19,2
7635,300331,16,3,0
7634,297435,9,3,5
7633,28300,1,18,7
7632,36250,16,10,1
7631,39390,5,13,54
7630,48033,8,11,5
7629,20727,9,1,0
7628,316769,3,12,6
7627,290413,8,13,3
7626,49658,3,12,4
7625,45792,9,7,6
7624,258139,5,8,0
7623,59359,6,7,0
7622,23826,2,10,5
7621,38876,5,16,54
7620,181948,8,3,2
7619,284270,16,23,0
7618,28986,5,7,53
7617,273107,5,17,0
7616,56480,5,8,0
7615,12647,3,12,4
7614,16369,5,15,55
7613,39665,8,12,0
7612,28969,2,3,6
7611,37873,16,13,0
7610,35004,5,1,51
7609,21853,9,13,1
7608,49908,5,7,0
7607,250177,16,10,1
7606,246698,5,5,55
7605,300351,8,12,5
7604,9513,4,8,0
7603,272345,8,5,2
7602,2579,8,11,9
7601,312866,6,1,0
7600,37362,9,10,4
7599,250827,8,12,0
7598,5462,1,2,8
7597,188361,8,36,0
7596,2462,5,13,54
7595,36604,8,8,3
7594,264969,6,5,0
7593,27538,33,1,0
7592,4081,2,2,3
7591,199134,8,10,3
7590,23182,10,5,32
7589,24814,24,23,0
7588,121055,9,9,5
7587,297065,5,10,0
7586,68303,2,10,8
7585,6757,9,4,3
7584,39840,5,14,52
7583,53545,33,1,35
7582,287164,5,10,51
7581,5034,4,15,0
7580,120809,2,2,0
7579,34417,9,13,1
7578,3884,5,10,0
7577,253806,5,1,51
7576,39472,1,10,0
7575,286657,3,10,0
7574,56311,3,4,6
7573,14243,5,1,53
7572,271495,5,11,0
7571,23081,9,20,1
7570,272440,9,4,0
7569,315853,16,23,0
7568,27880,5,7,51
7567,18844,5,7,57
7566,20273,5,7,51
7565,5148,5,11,2
7564,191787,5,11,0
7563,5914,5,7,51
7562,6562,5,7,51
7561,45643,5,12,55
7560,23963,16,15,0
7559,263335,6,21,12
7558,316822,3,5,1
7557,192096,6,14,0
7556,66031,5,2,54
7555,28974,3,10,3
7554,47315,16,19,0
7553,16948,9,20,2
7552,9897,9,21,0
7551,29735,10,5,52
7550,45000,16,14,0
7549,43356,8,8,2
7548,18872,8,31,1
7547,16742,5,12,55
7546,257313,5,1,51
7545,262906,5,12,55
7544,31970,6,5,2
7543,8132,8,31,1
7542,13415,5,1,51
7541,25179,6,1,0
7540,200391,5,12,55
7539,186455,3,8,0
7538,188682,42,53,0
7537,292181,3,12,1
7536,263367,5,12,55
7535,195345,9,14,3
7534,33643,9,21,3
7533,176760,9,21,0
7532,264282,3,4,2
7531,270413,8,13,3
7530,20949,16,15,0
7529,22356,3,16,0
7528,195668,5,1,53
7527,52704,9,14,3
7526,257481,5,1,51
7525,298002,16,19,0
7524,49855,1,10,6
7523,41758,5,13,51
7522,258099,5,9,55
7521,14803,1,10,6
7520,238200,5,9,55
7519,306226,8,36,0
7518,34923,4,17,2
7517,277128,1,4,3
7516,66747,9,5,21
7515,32572,3,5,1
7514,5666,5,7,57
7513,299979,16,17,0
7512,197701,5,10,54
7511,47488,5,8,53
7510,205755,5,1,51
7509,318506,8,8,0
7508,39383,13,25,0
7507,9261,5,17,0
7506,50798,3,4,6
7505,124339,9,20,2
7504,54212,2,3,6
7503,53579,6,4,0
7502,246317,5,1,53
7501,26223,9,20,1
7500,268973,5,2,0
7499,304990,9,13,13
7498,52425,5,7,0
7497,36785,3,10,3
7496,285061,5,14,56
7495,200864,5,2,53
7494,145,5,2,53
7493,1260,5,1,51
7492,195470,10,1,0
7491,253803,5,1,51
7490,45768,8,1,0
7489,274735,3,8,2
7488,52544,8,10,4
7487,194788,3,4,6
7486,42705,8,7,7
7485,23667,5,11,3
7484,8493,5,16,51
7483,10618,1,56,0
7482,37694,5,2,0
7481,281143,5,14,58
7480,124818,5,14,58
7479,25735,3,4,6
7478,10589,5,14,61
7477,259202,8,36,1
7476,207607,16,21,0
7475,22226,5,20,0
7474,300301,16,15,0
7473,4203,16,17,0
7472,46629,8,6,3
7471,41160,9,4,6
7470,17631,9,4,5
7469,249888,6,18,4
7468,59329,5,7,57
7467,123121,2,6,9
7466,287490,10,5,54
7465,9478,1,3,1
7464,217440,9,9,7
7463,43636,9,13,5
7462,7744,6,1,1
7461,292739,9,4,5
7460,18760,9,13,5
7459,287168,8,3,0
7458,5520,5,9,56
7457,298757,8,2,17
7456,4715,9,4,5
7455,314390,1,3,0
7454,52682,1,10,6
7453,178006,8,3,0
7452,14608,3,2,0
7451,8067,8,3,0
7450,55559,8,10,7
7449,241587,6,3,5
7448,32048,24,23,0
7447,698,9,3,0
7446,26320,8,6,3
7445,184758,9,4,5
7444,307602,8,2,17
7443,242961,3,12,1
7442,301480,16,17,0
7441,33332,2,31,0
7440,36703,5,5,0
7439,321,5,10,51
7438,15392,3,2,4
7437,34827,3,10,3
7436,20110,3,10,3
7435,319350,3,2,0
7434,21910,9,7,2
7433,39547,3,2,4
7432,56472,8,11,11
7431,264227,5,1,51
7430,42360,9,9,2
7429,36930,4,2,0
7428,43544,3,12,6
7427,203526,8,2,0
7426,189424,13,60,2
7425,242237,9,4,5
7424,71781,9,9,7
7423,256705,16,3,0
7422,35042,5,13,52
7421,55442,16,8,0
7420,62821,5,12,55
7419,290962,16,14,0
7418,307269,6,6,9
7417,238618,9,21,4
7416,40208,9,8,0
7415,42499,8,5,0
7414,241923,9,7,0
7413,13796,8,5,5
7412,227836,9,5,4
7411,61371,3,3,6
7410,38705,16,3,0
7409,43476,2,31,0
7408,198462,5,2,53
7407,211388,16,21,0
7406,263479,5,2,52
7405,52759,8,13,3
7404,214400,5,16,54
7403,43271,5,12,52
7402,71780,26,19,15
7401,297998,2,31,0
7400,295287,3,7,4
7399,43989,9,21,0
7398,34877,8,10,3
7397,58963,5,12,54
7396,252471,9,22,5
7395,56992,3,1,6
7394,50262,8,31,0
7393,264669,5,12,54
7392,122384,8,60,0
7391,121633,3,5,0
7390,203093,5,12,54
7389,257307,5,12,54
7388,10331,2,10,8
7387,53753,2,3,0
7386,58425,5,12,54
7385,311496,9,19,3
7384,210825,9,5,7
7383,213303,5,12,54
7382,279664,16,22,0
7381,10792,9,21,0
7380,23782,8,6,4
7379,27705,16,13,0
7378,48718,2,12,9
7377,16631,2,6,3
7376,49247,5,2,53
7375,28011,6,18,1
7374,50496,8,60,0
7373,10507,8,1,0
7372,23781,4,2,0
7371,48119,16,19,0
7370,312914,16,21,0
7369,21016,8,1,3
7368,281587,16,14,0
7367,2512,3,9,2
7366,42972,9,13,3
7365,50095,9,3,1
7364,207597,16,21,0
7363,29140,3,12,1
7362,220537,16,14,0
7361,288127,25,5,0
7360,25432,9,13,14
7359,25359,5,2,53
7358,39235,5,2,53
7357,21265,2,12,2
7356,61015,9,13,16
7355,279923,6,2,4
7354,44778,6,18,5
7353,8772,5,10,0
7352,51010,2,2,0
7351,34477,5,2,54
7350,243520,5,12,55
7349,16344,1,56,0
7348,303600,16,21,0
7347,208489,16,21,0
7346,238713,4,17,5
7345,1543,5,17,55
7344,11262,10,5,33
7343,31765,5,9,0
7342,262393,13,81,0
7341,199334,5,5,52
7340,7849,9,19,0
7339,258268,5,1,51
7338,192584,9,3,3
7337,279351,16,23,0
7336,12027,5,5,52
7335,65200,6,10,25
7334,239264,5,16,53
7333,46032,9,9,1
7332,19814,5,5,52
7331,40275,5,10,53
7330,5571,5,5,52
7329,43376,6,1,1
7328,1112,5,5,52
7327,7765,10,5,51
7326,275388,5,5,52
7325,219854,4,19,2
7324,2128,5,1,51
7323,53733,5,5,52
7322,60585,2,15,10
7321,12673,5,6,0
7320,260491,3,3,0
7319,226223,5,5,52
7318,9879,5,5,52
7317,205699,8,1,1
7316,10525,5,5,52
7315,257330,5,5,52
7314,12769,2,13,5
7313,256524,5,5,52
7312,286113,16,15,0
7311,10746,2,15,4
7310,55981,24,23,0
7309,38419,8,5,4
7308,318980,5,9,0
7307,6919,2,3,8
7306,24618,5,5,52
7305,315338,5,9,0
7304,48025,6,10,26
7303,38759,5,5,52
7302,10368,5,16,52
7301,15663,5,5,52
7300,8498,5,5,52
7299,1459,5,5,52
7298,245172,10,5,21
7297,57048,8,5,4
7296,287846,5,5,55
7295,9187,8,5,4
7294,33606,5,5,52
7293,243350,5,5,52
7292,193419,8,11,5
7291,55073,9,19,2
7290,22942,9,12,0
7289,3013,5,1,52
7288,255395,5,5,52
7287,23067,5,5,0
7286,2805,5,5,52
7285,1871,5,5,52
7284,12864,6,16,6
7283,241379,4,8,3
7282,37554,8,3,6
7281,56660,5,5,52
7280,69289,2,15,10
7279,37085,5,5,52
7278,246714,6,5,6
7277,10959,6,15,0
7276,256464,5,12,52
7275,63533,5,5,52
7274,17192,5,9,0
7273,1268,2,13,6
7272,219840,8,16,0
7271,55850,9,4,3
7270,47099,1,8,4
7269,6540,8,8,2
7268,289766,5,5,52
7267,317596,24,23,0
7266,196959,5,7,53
7265,48458,5,5,52
7264,280163,16,16,0
7263,41200,5,5,52
7262,26545,2,15,2
7261,284694,5,5,52
7260,29360,5,1,52
7259,201498,5,1,53
7258,22289,6,10,28
7257,12605,5,9,0
7256,272772,5,5,52
7255,240477,5,2,53
7254,241839,5,5,52
7253,40204,5,17,0
7252,40236,9,20,3
7251,266666,6,7,0
7250,41216,6,21,12
7249,32656,6,12,0
7248,298037,6,10,22
7247,4811,16,20,0
7246,34439,16,6,0
7245,289809,9,13,5
7244,279519,16,22,0
7243,65540,8,4,3
7242,4357,6,15,2
7241,238045,5,15,53
7240,1416,16,4,0
7239,41063,5,17,0
7238,19082,9,10,5
7237,16966,2,3,0
7236,45505,5,1,52
7235,44046,5,15,55
7234,215612,5,13,52
7233,32367,8,13,0
7232,9053,8,1,7
7231,7510,9,5,8
7230,3930,24,23,0
7229,279521,16,22,0
7228,21478,10,5,21
7227,5653,8,4,2
7226,2661,5,5,57
7225,61726,2,4,0
7224,290818,6,6,5
7223,31739,8,11,11
7222,241979,5,10,52
7221,181476,6,3,0
7220,53896,9,5,8
7219,279341,8,13,8
7218,272443,16,6,0
7217,211534,9,9,5
7216,3799,5,15,0
7215,270408,3,7,0
7214,47768,8,11,11
7213,17739,9,5,4
7212,46314,5,5,0
7211,52749,16,14,0
7210,76,6,10,22
7209,43718,8,8,13
7208,295234,8,7,7
7207,200796,6,17,8
7206,282536,3,2,7
7205,219513,5,7,54
7204,10696,5,4,0
7203,25770,3,6,6
7202,174944,9,5,7
7201,34400,16,14,0
7200,248129,16,18,0
7199,55025,5,5,57
7198,178026,3,12,1
7197,17309,8,11,7
7196,35858,24,23,0
7195,195771,4,2,1
7194,24365,3,4,0
7193,27367,16,14,0
7192,58218,5,5,0
7191,5591,9,5,0
7190,304086,2,31,0
7189,48039,8,11,11
7188,315868,6,10,22
7187,40911,3,10,2
7186,246058,6,10,0
7185,70498,8,6,3
7184,36509,5,20,0
7183,245876,16,6,0
7182,36507,5,1,51
7181,25862,8,4,6
7180,67736,2,3,0
7179,200225,5,12,53
7178,1449,3,16,0
7177,25795,5,4,53
7176,37855,9,9,5
7175,46848,4,19,0
7174,183316,6,10,0
7173,46711,8,7,1
7172,23249,8,2,11
7171,300284,8,13,4
7170,283768,5,4,53
7169,22052,4,3,4
7168,193080,5,11,2
7167,125395,5,7,54
7166,2004,3,6,5
7165,47562,5,13,0
7164,22900,6,10,0
7163,48686,1,8,2
7162,12114,1,10,8
7161,6722,5,15,54
7160,318532,16,15,0
7159,280536,4,2,1
7158,26248,1,4,1
7157,1418,16,14,0
7156,56698,6,9,2
7155,38575,9,9,0
7154,256428,5,7,51
7153,40442,2,3,0
7152,280117,5,15,0
7151,23793,8,4,3
7150,1741,2,15,0
7149,65774,3,3,0
7148,65615,5,1,54
7147,21904,3,4,8
7146,244944,5,2,53
7145,20272,5,12,52
7144,67913,5,12,53
7143,228403,16,22,0
7142,35263,5,1,52
7141,20113,6,2,12
7140,208631,8,10,6
7139,60355,5,15,54
7138,302049,16,6,0
7137,32484,8,5,0
7136,315807,2,16,0
7135,35913,5,15,53
7134,31715,6,10,0
7133,20574,16,6,0
7132,43411,1,4,3
7131,277803,5,11,1
7130,283027,5,12,53
7129,19591,8,1,0
7128,218828,5,7,57
7127,282579,5,8,0
7126,49775,9,9,5
7125,53349,8,8,2
7124,261359,9,5,3
7123,11911,8,7,1
7122,36477,8,2,11
7121,190566,9,5,7
7120,35351,24,23,0
7119,265637,9,9,1
7118,121728,2,15,7
7117,12366,9,19,0
7116,19577,8,8,4
7115,50973,9,10,5
7114,292705,6,18,1
7113,21872,3,2,0
7112,55608,8,4,2
7111,17832,42,52,0
7110,3226,5,15,54
7109,46546,5,4,0
7108,293936,6,15,2
7107,291074,9,7,6
7106,12112,6,10,0
7105,53492,3,5,0
7104,12973,2,3,3
7103,179422,3,6,0
7102,311110,2,16,0
7101,214406,5,2,53
7100,11092,8,8,2
7099,31473,4,19,8
7098,304474,5,7,53
7097,53283,3,12,0
7096,24202,5,14,54
7095,47246,9,5,23
7094,213267,5,2,0
7093,2255,9,5,23
7092,21162,8,1,1
7091,5572,9,13,14
7090,219059,9,5,23
7089,50484,9,13,14
7088,213148,2,13,6
7087,47459,9,5,23
7086,30225,8,8,2
7085,1412,8,6,1
7084,20004,5,12,0
7083,46058,9,5,23
7082,26496,6,5,6
7081,52211,5,2,54
7080,35262,9,3,1
7079,54587,5,2,54
7078,297476,16,22,0
7077,19114,8,4,4
7076,266667,8,5,5
7075,39513,3,6,5
7074,69128,9,14,3
7073,42137,5,14,54
7072,191866,5,12,55
7071,317226,8,60,0
7070,35555,3,6,5
7069,311410,16,22,0
7068,18350,33,1,31
7067,11481,9,5,23
7066,246570,8,6,1
7065,269827,4,12,2
7064,198425,2,10,1
7063,287481,8,6,2
7062,194356,9,21,5
7061,22798,8,7,7
7060,189438,16,19,0
7059,32570,3,6,0
7058,16570,5,12,55
7057,51749,8,36,1
7056,41065,5,1,52
7055,16285,5,5,52
7054,808,9,19,2
7053,3820,3,9,5
7052,279186,6,4,0
7051,52938,5,1,55
7050,268913,3,5,4
7049,5140,8,11,8
7048,57266,8,6,2
7047,9120,3,2,4
7046,222086,8,5,4
7045,314199,16,3,0
7044,9748,8,7,2
7043,11703,3,12,0
7042,59153,5,12,55
7041,15302,8,6,2
7040,3304,2,31,0
7039,290830,4,19,0
7038,40811,8,7,2
7037,284281,8,36,0
7036,5975,5,12,52
7035,33331,2,10,1
7034,282586,5,8,53
7033,68816,8,12,2
7032,52806,5,5,52
7031,2991,2,13,0
7030,35229,5,1,51
7029,47234,8,12,0
7028,142,5,1,52
7027,40699,8,5,4
7026,27824,4,8,2
7025,27855,2,12,9
7024,43651,5,12,53
7023,1883,3,9,3
7022,268924,16,19,0
7021,56852,6,18,3
7020,195176,3,10,2
7019,57420,5,10,0
7018,124427,9,4,3
7017,46828,5,3,51
7016,47280,9,9,2
7015,13769,9,8,4
7014,11549,5,12,55
7013,220588,5,1,53
7012,283293,3,5,2
7011,265698,3,4,5
7010,61835,5,3,55
7009,304149,3,8,2
7008,23342,5,2,53
7007,4561,3,9,5
7006,55100,5,19,0
7005,123607,8,5,4
7004,19869,5,17,53
7003,44490,2,3,0
7002,37035,9,9,0
7001,212247,8,8,11
7000,277756,16,19,0
6999,51509,8,1,7
6998,34882,5,5,52
6997,9145,6,4,4
6996,261349,8,4,6
6995,20244,2,15,0
6994,289838,4,17,5
6993,34569,5,12,53
6992,56378,9,9,2
6991,171002,9,4,3
6990,21908,8,12,2
6989,192389,8,11,8
6988,53668,8,5,0
6987,125042,2,15,0
6986,278045,6,5,5
6985,289108,2,3,3
6984,50958,3,5,0
6983,11883,8,7,7
6982,264667,5,1,51
6981,222478,8,1,7
6980,11555,5,2,53
6979,42259,2,3,6
6978,34979,5,12,55
6977,50995,8,8,11
6976,50785,2,4,2
6975,51928,5,12,55
6974,25613,8,5,4
6973,29240,5,1,51
6972,5834,3,7,0
6971,44979,5,10,0
6970,46750,3,10,0
6969,19226,3,5,2
6968,282402,5,5,52
6967,18153,2,10,1
6966,123879,3,5,5
6965,6400,2,14,0
6964,26866,4,8,2
6963,71078,5,19,0
6962,42169,5,2,52
6961,1580,3,8,1
6960,191180,8,5,4
6959,278386,8,1,1
6958,35958,8,36,1
6957,279523,16,22,0
6956,59291,5,2,54
6955,125063,5,2,54
6954,195306,6,15,0
6953,205815,8,1,7
6952,2351,8,36,0
6951,21877,8,1,1
6950,287472,8,36,0
6948,12391,1,10,4
6947,58306,5,51,2
6946,,,,
6945,18033,1,10,4
6944,51075,6,15,0
6943,57191,8,11,9
6942,54785,2,3,0
6941,62486,33,1,31
6940,245288,8,36,0
6939,48126,5,1,51
6938,297969,8,2,17
6937,69345,8,11,9
6936,308831,4,1,1
6935,188823,16,13,0
6934,251483,8,2,17
6933,24633,5,3,0
6932,38047,8,8,6
6931,39108,8,31,0
6930,44654,5,1,52
6929,209982,16,29,0
6928,286075,8,36,1
6927,29375,16,17,0
6926,43161,6,2,12
6925,6028,6,2,12
6924,9202,1,15,6
6923,46068,8,4,0
6922,65335,1,15,4
6921,42496,5,12,52
6920,199872,1,15,4
6919,4261,16,24,0
6918,14766,8,8,3
6917,316272,2,3,3
6916,42159,5,7,0
6915,37583,16,19,0
6914,58606,16,17,0
6913,247960,9,14,1
6912,13219,5,1,52
6911,10105,16,9,0
6910,318529,4,12,3
6909,40527,8,2,11
6908,194295,1,10,4
6907,37485,8,16,0
6906,54553,8,13,7
6905,19926,13,2,0
6904,268696,8,12,2
6903,38717,4,3,7
6902,30753,9,13,5
6901,246433,16,20,0
6900,6955,16,19,0
6899,205983,8,2,16
6898,248626,33,1,31
6897,255494,16,17,0
6896,27303,8,4,4
6895,123998,8,11,9
6894,315213,8,5,0
6893,221317,16,9,0
6892,286106,5,12,55
6891,14780,1,3,4
6890,4971,8,8,0
6889,121429,8,31,0
6888,50150,8,2,14
6887,18223,8,12,0
6886,7215,8,5,6
6885,42432,5,7,57
6884,254129,5,1,52
6883,259322,9,10,5
6882,2458,8,2,14
6881,268972,2,14,3
6880,50343,2,2,3
6879,293345,3,7,4
6878,40921,8,31,0
6877,63762,8,36,0
6876,256392,5,7,54
6875,316304,33,1,31
6874,26277,8,6,2
6873,217797,8,6,2
6872,,,,
6871,9133,16,11,0
6870,316280,16,4,0
6869,298087,16,8,0
6868,294396,5,2,52
6867,281123,5,12,55
6866,49075,9,21,3
6865,59852,5,7,54
6864,302053,9,5,21
6863,297980,8,36,0
6862,43980,8,7,2
6861,1928,9,5,21
6860,318539,8,2,17
6859,127551,1,8,2
6858,18989,5,10,0
6857,26314,16,19,0
6856,43587,2,12,2
6855,57616,16,11,0
6854,16190,6,3,5
6853,319323,1,4,0
6852,41329,5,12,55
6851,15318,16,19,0
6850,301008,16,10,1
6849,1779,8,6,0
6848,13303,4,19,8
6847,17013,5,1,51
6846,304912,16,13,0
6845,7767,9,21,3
6844,238283,5,2,53
6843,170838,4,17,9
6842,28215,2,15,8
6841,31461,3,5,0
6840,35017,8,2,17
6839,39387,1,2,0
6838,16442,8,6,0
6837,240826,9,21,5
6836,253210,8,6,2
6835,193570,5,7,54
6834,210508,16,4,0
6833,122912,9,13,14
6832,249835,8,7,0
6831,246428,9,14,1
6830,41379,5,2,53
6829,191472,5,8,54
6828,273560,5,12,52
6827,8386,8,3,2
6826,56816,9,21,3
6825,311634,16,11,0
6824,121253,5,1,51
6823,34551,9,4,3
6822,9220,9,7,4
6821,25931,9,4,1
6820,68774,9,5,21
6819,211558,8,7,0
6818,54182,5,2,0
6817,21933,5,2,53
6816,60316,9,4,3
6815,286074,9,21,0
6814,243578,16,15,0
6813,55937,9,5,21
6812,203807,9,21,2
6811,39999,8,1,0
6810,301443,8,1,1
6809,36906,9,4,1
6808,300971,5,1,51
6807,171190,5,17,54
6806,62167,5,6,58
6805,288842,9,19,3
6804,64685,5,2,54
6803,288418,5,12,53
6802,33390,5,16,51
6801,246427,8,12,5
6800,54474,16,11,0
6799,302895,16,4,0
6798,315337,16,1,0
6797,204844,16,15,0
6796,281127,5,16,51
6795,174856,5,12,55
6794,260772,5,2,53
6793,36690,5,15,55
6792,26953,6,4,2
6791,212189,8,7,0
6790,9849,9,13,14
6789,36889,16,19,0
6788,23548,8,1,1
6787,267621,5,1,51
6786,20668,16,19,0
6785,44733,4,8,2
6784,243397,2,2,3
6783,217125,5,10,52
6782,46796,5,1,51
6781,124097,5,2,53
6780,52998,4,7,1
6779,38664,16,6,0
6778,254910,6,4,0
6777,63756,5,10,53
6776,303479,9,21,3
6775,272446,16,11,0
6774,312627,5,10,53
6773,315252,5,10,52
6772,41136,3,12,4
6771,286078,5,10,0
6770,32522,5,5,0
6769,10949,6,2,13
6768,52766,5,14,56
6767,200224,9,10,1
6766,281560,3,12,4
6765,68670,5,14,0
6764,257468,5,1,52
6763,28705,6,14,0
6762,57728,5,1,52
6761,279758,3,12,4
6760,221392,5,8,0
6759,52164,3,12,4
6758,298436,8,5,0
6757,7894,2,3,0
6756,178564,6,2,13
6755,9735,8,7,2
6754,12477,8,7,2
6753,249033,8,8,14
6752,213870,9,20,3
6751,258920,8,5,6
6750,52861,8,7,2
6749,36291,16,9,0
6748,5717,16,13,0
6747,47685,9,7,0
6746,33037,16,20,0
6745,174963,5,12,54
6744,20964,9,7,4
6743,13981,2,12,6
6742,16322,8,8,2
6741,53337,8,7,2
6740,43536,9,8,4
6739,67440,5,1,54
6738,122863,5,15,53
6737,56140,9,7,2
6736,65646,5,1,54
6735,18706,9,7,0
6734,281598,5,12,54
6733,222141,5,1,54
6732,208150,5,11,2
6731,300336,4,10,2
6730,8561,8,8,2
6729,272305,3,3,0
6728,229288,8,4,4
6727,298424,8,1,5
6726,31912,16,6,0
6725,47527,8,8,12
6724,212983,5,1,51
6723,256503,5,1,51
6722,53374,9,7,6
6721,54076,8,5,1
6720,212966,3,8,2
6719,304944,8,2,11
6718,24003,8,11,3
6717,10938,9,12,0
6716,6284,5,13,0
6715,264955,6,3,1
6714,199291,16,19,0
6713,266684,5,1,51
6712,39022,5,13,53
6711,291096,9,5,23
6710,43218,16,4,0
6709,43280,8,11,3
6708,248219,8,5,0
6707,52655,8,7,2
6706,263346,6,5,2
6705,251493,8,7,2
6704,21228,9,13,1
6703,37380,2,12,6
6702,295147,16,17,0
6701,48704,5,10,52
6700,218779,5,7,53
6699,223859,16,11,0
6698,60333,5,6,51
6697,16891,2,12,3
6696,285046,2,9,7
6695,5126,1,4,4
6694,287120,16,9,0
6693,65037,5,1,52
6692,19238,8,5,0
6691,201358,3,12,1
6690,286678,2,7,6
6689,55909,9,7,5
6688,37685,6,18,5
6687,207444,16,10,1
6686,39752,5,6,53
6685,213371,5,1,51
6684,11797,6,15,0
6683,16027,16,9,0
6682,282559,8,13,0
6681,6925,16,4,0
6680,5361,8,5,4
6679,41161,9,13,12
6678,35186,9,20,1
6677,21617,5,3,55
6676,228773,8,7,2
6675,202891,5,7,53
6674,193225,8,13,0
6673,122837,5,1,54
6672,33585,8,31,0
6671,54650,16,11,0
6670,33298,16,9,0
6669,2006,7,16,1
6668,271490,4,17,2
6667,2799,5,11,2
6666,6094,8,7,2
6665,16059,8,3,0
6664,192997,8,5,2
6663,4835,8,6,2
6662,200062,8,36,0
6661,65878,8,6,2
6660,191056,16,14,0
6659,284666,16,13,0
6658,255410,3,10,6
6657,314244,6,7,0
6656,278810,5,12,0
6655,205965,16,8,0
6654,24889,42,51,0
6653,197158,5,5,52
6652,46920,5,1,51
6651,219664,5,7,51
6650,62108,5,13,51
6649,193256,9,3,5
6648,7714,3,8,0
6647,23832,2,3,3
6646,48778,3,1,7
6645,55283,5,7,0
6644,302457,16,1,0
6643,315254,16,23,0
6642,282055,16,21,0
6641,305022,8,13,8
6640,64438,16,19,0
6639,191373,2,10,0
6638,194335,2,3,3
6637,12862,8,10,3
6636,35606,8,11,0
6635,282566,3,3,5
6634,4137,9,9,0
6633,207471,16,21,0
6632,68119,16,15,0
6631,317615,16,22,0
6630,254078,8,8,0
6629,264240,9,9,3
6628,23113,6,4,0
6627,172770,5,7,57
6626,40753,3,6,5
6625,315884,3,5,0
6624,302872,5,15,0
6623,284306,5,13,54
6622,297446,16,22,0
6621,40780,5,1,53
6620,31894,4,3,7
6619,198997,5,1,52
6618,5478,5,2,53
6617,240796,8,5,0
6616,18278,5,14,59
6615,254566,16,21,0
6614,493,3,12,4
6613,22526,5,3,0
6612,207129,16,21,0
6611,19222,16,19,0
6610,243967,5,6,51
6609,20901,2,12,3
6608,24753,5,14,59
6607,255580,5,13,54
6606,298010,9,4,1
6605,261489,6,16,6
6604,6263,9,7,0
6603,24417,5,2,53
6602,34349,24,23,0
6601,36868,16,19,0
6600,50734,5,2,52
6599,282555,8,6,2
6598,26436,5,13,52
6597,54875,3,1,7
6596,121402,8,4,3
6595,1439,5,15,0
6594,16405,5,2,52
6593,280644,16,8,0
6592,38796,2,10,7
6591,318563,16,8,0
6590,280514,16,21,0
6589,32051,9,9,7
6588,37849,16,13,0
6587,48689,3,12,0
6586,55124,8,10,5
6585,26303,24,23,0
6584,64788,8,10,5
6583,10879,9,12,4
6582,261197,5,1,53
6581,207442,16,21,0
6580,306252,2,13,5
6579,202593,8,3,0
6578,21999,5,3,0
6577,248957,16,8,0
6576,45425,16,8,0
6575,46198,9,13,3
6574,27416,3,12,4
6573,305582,5,5,55
6572,25473,4,13,0
6571,209621,9,5,4
